bot,stance,followers_deg,followers_hom,followings_deg,followings_hom,mentionings_deg,mentionings_hom,mentioners_deg,mentioners_hom,replyings_deg,replyings_hom,replyers_deg,replyers_hom,quotings_deg,quotings_hom,quoters_deg,quoters_hom
0,0,10,0.5,19,0.5263158082962036,5,0.6000000238418579,1,1.0,79,1.0,79,1.0,8,1.0,8,1.0
1,1,2,0.5,5,0.800000011920929,22,0.9090909361839294,0,,0,,0,,16,0.9375,0,
0,2,4,1.0,39,0.7948718070983887,12,0.6666666865348816,0,,13,1.0,13,1.0,1,0.0,0,
0,0,8,0.375,21,0.380952388048172,2,0.5,1,1.0,28,1.0,28,1.0,7,1.0,7,1.0
1,1,1,0.0,19,0.8421052694320679,6,1.0,0,,0,,0,,0,,0,
0,2,0,,33,0.3333333432674408,5,0.20000000298023224,0,,5,0.4000000059604645,0,,0,,0,
1,1,3,1.0,20,1.0,14,1.0,0,,1,1.0,0,,1,1.0,0,
0,2,15,0.6666666865348816,9,0.4444444477558136,3,1.0,2,1.0,2,1.0,2,1.0,0,,0,
1,2,1,1.0,6,0.1666666716337204,2,0.0,0,,0,,0,,0,,0,
0,1,44,1.0,183,1.0,22,0.9545454382896423,2,1.0,0,,0,,10,1.0,0,
0,1,166,0.8975903391838074,156,0.8846153616905212,71,0.9577465057373047,44,0.9318181872367859,70,0.9857142567634583,62,0.9354838728904724,7,1.0,6,0.8333333134651184
0,0,3,1.0,5,0.800000011920929,0,,0,,0,,0,,0,,0,
0,0,0,,2,0.0,5,0.20000000298023224,1,1.0,4,0.0,0,,2,1.0,2,1.0
1,2,1,1.0,30,0.4000000059604645,5,0.6000000238418579,0,,0,,0,,1,0.0,0,
0,2,7,1.0,34,0.38235294818878174,3,0.3333333432674408,3,1.0,0,,0,,0,,0,
0,2,1,0.0,1,0.0,2,0.5,0,,11,1.0,11,1.0,0,,0,
0,1,188,1.0,129,0.9922480583190918,3,1.0,0,,0,,0,,0,,1,1.0
0,0,0,,13,0.1538461595773697,1,0.0,0,,0,,0,,0,,0,
0,1,106,1.0,85,0.9411764740943909,44,0.9318181872367859,15,1.0,13,0.8461538553237915,3,1.0,14,1.0,0,
0,1,14,1.0,101,0.9801980257034302,2,1.0,0,,0,,0,,0,,0,
0,1,213,0.8920187950134277,184,0.885869562625885,19,0.9473684430122375,104,0.932692289352417,20,1.0,17,0.8823529481887817,15,0.9333333373069763,44,1.0
0,2,10,0.10000000149011612,25,0.1599999964237213,3,0.6666666865348816,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
0,0,0,,4,0.0,4,0.0,0,,0,,0,,0,,0,
0,1,264,1.0,88,1.0,27,1.0,15,1.0,1,1.0,1,1.0,2,1.0,1,1.0
1,0,3,0.0,24,0.0,3,0.0,0,,0,,0,,0,,0,
0,2,12,0.1666666716337204,9,0.1111111119389534,2,0.5,1,1.0,0,,0,,0,,0,
0,0,14,0.7142857313156128,10,0.8999999761581421,1,1.0,1,1.0,0,,0,,1,1.0,1,1.0
0,2,0,,1,0.0,1,0.0,0,,2,0.5,1,1.0,0,,0,
0,0,0,,3,0.3333333432674408,1,1.0,1,1.0,1,1.0,1,1.0,7,1.0,7,1.0
0,0,0,,2,0.0,3,0.3333333432674408,0,,39,1.0,39,1.0,0,,0,
0,1,135,0.9925925731658936,64,0.984375,20,1.0,0,,1,1.0,0,,1,1.0,0,
0,2,0,,2,0.5,3,0.3333333432674408,1,1.0,0,,0,,0,,0,
1,1,1,1.0,16,1.0,3,1.0,1,1.0,0,,0,,1,1.0,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,1,151,0.9867549538612366,195,0.9794871807098389,59,0.8644067645072937,40,0.9750000238418579,51,1.0,48,0.9791666865348816,68,0.970588207244873,23,1.0
0,1,53,0.9433962106704712,38,0.9736841917037964,10,0.8999999761581421,1,1.0,12,0.9166666865348816,20,0.800000011920929,21,1.0,15,1.0
0,0,0,,0,,0,,0,,0,,0,,0,,0,
1,2,2,0.0,9,0.4444444477558136,2,1.0,0,,0,,0,,2,1.0,0,
0,1,91,0.9890109896659851,122,0.9672130942344666,38,0.9736841917037964,3,1.0,7,1.0,2,1.0,9,1.0,3,1.0
0,0,2,0.5,6,0.1666666716337204,1,0.0,0,,6,1.0,6,1.0,0,,0,
1,0,3,0.3333333432674408,50,0.05999999865889549,3,0.0,0,,0,,0,,0,,0,
0,1,23,1.0,23,1.0,9,1.0,0,,2,1.0,0,,0,,0,
0,1,128,0.953125,37,0.9189189076423645,1,1.0,1,1.0,2,1.0,2,1.0,0,,0,
0,0,3,1.0,22,0.13636364042758942,2,0.5,0,,0,,0,,0,,0,
0,0,3,0.0,15,0.0,1,0.0,0,,1,1.0,1,1.0,0,,0,
0,1,9,1.0,16,0.9375,0,,0,,0,,0,,0,,0,
1,2,0,,2,0.5,2,0.0,0,,1,1.0,1,1.0,1,0.0,0,
1,0,0,,3,0.3333333432674408,0,,0,,0,,0,,0,,0,
0,2,0,,3,0.3333333432674408,2,0.0,0,,2,1.0,2,1.0,0,,0,
0,2,7,0.1428571492433548,17,0.1764705926179886,1,1.0,0,,0,,0,,0,,0,
0,2,5,1.0,16,0.625,1,1.0,1,1.0,0,,0,,0,,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,1,137,0.970802903175354,221,0.9411764740943909,129,0.9224806427955627,66,0.939393937587738,16,1.0,22,0.9545454382896423,146,0.9041095972061157,9,1.0
1,0,0,,2,0.0,1,0.0,0,,0,,0,,0,,0,
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
1,1,4,1.0,15,1.0,28,0.8928571343421936,1,1.0,0,,0,,0,,0,
0,0,1,1.0,0,,0,,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
1,0,0,,1,0.0,0,,0,,5,1.0,5,1.0,0,,0,
0,1,1,1.0,14,1.0,4,1.0,0,,0,,0,,1,1.0,0,
0,0,1,1.0,3,1.0,2,1.0,2,1.0,69,1.0,69,1.0,8,1.0,8,1.0
0,1,1,1.0,8,1.0,4,1.0,0,,8,1.0,0,,0,,0,
0,2,5,0.800000011920929,18,0.7777777910232544,30,0.7666666507720947,7,0.7142857313156128,112,0.8035714030265808,68,0.9411764740943909,7,0.7142857313156128,4,1.0
1,0,0,,0,,1,0.0,0,,0,,0,,0,,0,
1,2,0,,11,0.3636363744735718,2,0.0,0,,0,,0,,2,0.0,0,
0,1,269,0.9553903341293335,126,0.920634925365448,30,0.8999999761581421,220,0.9818181991577148,56,1.0,257,0.9961089491844177,19,0.9473684430122375,21,1.0
0,2,0,,0,,4,0.75,0,,0,,0,,0,,0,
0,2,0,,3,0.3333333432674408,2,0.5,0,,5,0.800000011920929,3,1.0,2,1.0,2,1.0
0,0,2,1.0,3,0.6666666865348816,0,,0,,0,,0,,0,,0,
0,2,1,1.0,25,0.36000001430511475,5,0.6000000238418579,0,,0,,0,,0,,0,
0,0,1,0.0,5,0.20000000298023224,2,0.5,1,1.0,0,,0,,0,,0,
0,1,22,0.9090909361839294,49,0.8775510191917419,37,0.9189189076423645,2,1.0,7,0.5714285969734192,2,1.0,5,1.0,0,
0,0,5,0.4000000059604645,33,0.21212121844291687,0,,1,0.0,0,,0,,0,,0,
1,1,2,1.0,13,1.0,31,0.9677419066429138,0,,0,,0,,8,1.0,0,
1,0,0,,3,0.0,0,,0,,0,,0,,0,,0,
0,0,4,0.0,11,0.09090909361839294,1,1.0,5,0.20000000298023224,91,1.0,91,1.0,0,,0,
0,0,13,0.692307710647583,16,0.375,11,0.27272728085517883,1,1.0,0,,0,,0,,0,
0,1,3,1.0,11,0.7272727489471436,8,0.875,503,0.8926441073417664,172,1.0,294,0.9489796161651611,7,1.0,166,0.9819276928901672
0,0,0,,4,0.5,2,1.0,0,,1,1.0,0,,0,,0,
0,1,6,0.6666666865348816,8,0.75,3,1.0,1,1.0,4,1.0,4,1.0,0,,0,
0,1,2,1.0,12,1.0,3,1.0,0,,0,,0,,0,,0,
0,0,2,0.5,3,0.0,1,0.0,0,,0,,0,,0,,0,
0,2,8,0.625,14,0.5714285969734192,0,,1,0.0,1,1.0,4,0.25,0,,0,
1,0,1,0.0,4,0.25,2,0.0,0,,0,,0,,0,,0,
0,2,3,0.3333333432674408,5,0.6000000238418579,3,0.6666666865348816,13,0.692307710647583,9,1.0,9,1.0,0,,0,
0,0,17,0.29411765933036804,54,0.20370370149612427,15,0.20000000298023224,26,0.3076923191547394,8,0.625,12,0.25,46,0.97826087474823,54,0.8518518805503845
0,0,8,0.375,14,0.3571428656578064,6,0.3333333432674408,1,1.0,3,0.0,0,,0,,0,
1,2,1,1.0,7,0.1428571492433548,0,,0,,0,,0,,0,,0,
0,0,0,,0,,1,1.0,1,1.0,34,1.0,34,1.0,0,,0,
0,0,4,0.5,3,0.6666666865348816,1,1.0,1,1.0,0,,0,,0,,0,
0,1,534,0.9588015079498291,59,0.9491525292396545,78,0.9615384340286255,53,0.9811320900917053,25,1.0,32,1.0,30,1.0,3,1.0
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,2,9,0.3333333432674408,3,0.0,2,0.5,1,1.0,0,,0,,0,,0,
0,1,30,0.46666666865348816,41,0.7560975551605225,9,0.6666666865348816,33,0.6363636255264282,76,0.9868420958518982,80,0.987500011920929,33,1.0,34,1.0
0,2,4,0.25,4,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,1,11,0.9090909361839294,9,1.0,0,,0,,0,,0,,0,,0,
0,0,1,1.0,9,0.1111111119389534,1,1.0,1,1.0,0,,0,,0,,0,
0,0,0,,0,,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0,1,1.0
1,2,2,0.0,6,0.3333333432674408,0,,0,,0,,0,,0,,0,
0,2,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,0,55,0.290909081697464,30,0.1666666716337204,4,0.25,3,0.3333333432674408,35,1.0,35,1.0,18,1.0,21,0.8571428656578064
1,2,0,,12,0.3333333432674408,2,0.0,0,,0,,0,,0,,0,
1,2,3,0.0,16,0.4375,4,0.25,1,1.0,0,,0,,0,,0,
1,0,0,,13,0.1538461595773697,1,1.0,0,,0,,0,,0,,0,
0,2,1,1.0,7,0.8571428656578064,7,0.4285714328289032,2,1.0,15,0.8666666746139526,13,1.0,2,1.0,2,1.0
0,1,104,0.9519230723381042,57,0.9298245906829834,66,0.9242424368858337,90,0.9777777791023254,219,1.0,228,0.9956140518188477,21,1.0,13,1.0
0,0,1,0.0,8,0.0,3,0.3333333432674408,0,,0,,0,,0,,0,
0,0,2,1.0,1,1.0,2,0.5,0,,0,,0,,0,,0,
1,1,1,1.0,4,1.0,19,1.0,0,,0,,0,,5,1.0,0,
0,1,302,0.9834437370300293,242,0.9793388247489929,44,0.9318181872367859,3,1.0,14,0.8571428656578064,2,1.0,2,1.0,0,
0,2,25,0.8399999737739563,34,0.7941176295280457,7,0.2857142984867096,8,0.875,35,0.8285714387893677,30,0.9666666388511658,6,0.1666666716337204,0,
0,0,2,0.0,0,,0,,0,,0,,0,,0,,0,
0,2,0,,1,0.0,6,0.3333333432674408,1,1.0,25,0.8799999952316284,21,1.0,1,0.0,0,
1,0,0,,10,0.30000001192092896,4,0.75,0,,1,1.0,1,1.0,1,0.0,0,
0,0,46,0.17391304671764374,17,0.29411765933036804,5,0.20000000298023224,0,,15,0.9333333373069763,14,1.0,21,0.8571428656578064,18,1.0
0,1,97,1.0,100,1.0,41,0.9512194991111755,9,1.0,44,0.9545454382896423,7,1.0,1,1.0,0,
1,0,0,,4,0.0,6,0.3333333432674408,1,1.0,0,,0,,1,0.0,0,
0,2,35,0.4571428596973419,43,0.44186046719551086,0,,3,1.0,0,,0,,0,,0,
1,0,2,0.5,1,0.0,2,0.0,0,,0,,0,,0,,0,
0,1,265,0.796226441860199,131,0.8244274854660034,57,0.9298245906829834,372,0.897849440574646,134,0.9925373196601868,164,0.9512194991111755,142,1.0,462,0.9805194735527039
1,1,5,1.0,10,1.0,43,0.9767441749572754,1,1.0,1,1.0,0,,11,0.7272727489471436,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
1,2,8,0.0,42,0.0,5,0.0,0,,0,,0,,1,1.0,1,1.0
1,0,0,,1,1.0,0,,0,,4,1.0,4,1.0,0,,0,
0,0,13,0.5384615659713745,19,0.42105263471603394,1,1.0,3,0.6666666865348816,0,,0,,0,,0,
0,1,72,0.9861111044883728,100,0.9599999785423279,47,0.957446813583374,1,1.0,4,1.0,0,,5,0.800000011920929,0,
0,0,0,,2,0.5,1,1.0,1,1.0,9,1.0,9,1.0,1,1.0,1,1.0
0,2,35,0.6285714507102966,31,0.6129032373428345,5,1.0,2,1.0,63,1.0,63,1.0,84,1.0,87,1.0
0,2,13,0.692307710647583,66,0.1818181872367859,8,0.375,28,0.7142857313156128,56,0.9821428656578064,57,1.0,194,1.0,196,0.9744898080825806
1,1,0,,20,1.0,15,0.9333333373069763,1,1.0,0,,0,,4,1.0,0,
0,2,0,,12,0.0833333358168602,2,0.0,0,,7,1.0,7,1.0,0,,0,
0,0,0,,6,0.3333333432674408,2,0.5,1,1.0,22,1.0,22,1.0,0,,0,
0,1,38,1.0,65,1.0,20,0.8999999761581421,0,,53,1.0,0,,4,1.0,0,
0,0,0,,1,0.0,0,,0,,12,1.0,12,1.0,1,1.0,1,1.0
1,0,1,1.0,31,0.09677419066429138,3,0.3333333432674408,0,,0,,0,,0,,0,
0,0,3,0.6666666865348816,3,0.6666666865348816,1,1.0,1,1.0,3,1.0,3,1.0,0,,0,
0,0,51,0.03921568766236305,98,0.0714285746216774,68,0.05882352963089943,7,0.2857142984867096,45,0.6666666865348816,16,0.9375,22,0.04545454680919647,1,1.0
1,2,2,0.0,34,0.029411764815449715,1,0.0,0,,0,,0,,0,,0,
0,0,5,0.4000000059604645,51,0.0784313753247261,5,0.0,0,,0,,0,,0,,0,
1,0,1,0.0,11,0.0,4,0.0,0,,0,,0,,0,,0,
0,2,0,,10,0.699999988079071,0,,0,,18,1.0,18,1.0,0,,0,
0,1,9,0.8888888955116272,91,0.8241758346557617,36,0.8333333134651184,0,,0,,0,,0,,0,
0,0,5,0.800000011920929,16,0.3125,1,1.0,2,0.5,27,1.0,27,1.0,1,1.0,1,1.0
1,1,5,1.0,26,0.9230769276618958,9,1.0,0,,1,1.0,0,,0,,0,
0,0,0,,4,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,2,2,0.5,1,1.0,0,,0,,0,,0,,1,1.0,1,1.0
1,1,0,,1,1.0,6,1.0,0,,0,,0,,1,1.0,0,
0,2,3,1.0,28,0.5357142686843872,8,0.25,1,1.0,9,0.1111111119389534,2,1.0,1,0.0,0,
0,2,1,1.0,2,0.5,1,1.0,1,1.0,0,,0,,0,,0,
0,1,5,1.0,26,1.0,6,1.0,1,1.0,0,,0,,0,,0,
0,0,0,,3,0.3333333432674408,2,1.0,1,1.0,26,1.0,26,1.0,1,1.0,1,1.0
1,2,2,0.5,10,0.20000000298023224,2,0.5,0,,0,,0,,0,,0,
0,1,74,1.0,26,1.0,40,0.925000011920929,0,,1,1.0,0,,7,1.0,0,
0,0,0,,0,,1,0.0,0,,13,1.0,13,1.0,0,,0,
0,0,1,1.0,5,0.20000000298023224,2,1.0,1,1.0,0,,0,,0,,0,
0,0,0,,1,0.0,1,0.0,0,,0,,0,,0,,0,
1,0,1,0.0,21,0.0476190485060215,3,0.0,0,,1,1.0,1,1.0,0,,0,
0,1,302,0.9900662302970886,364,0.9725274443626404,44,0.9545454382896423,2,1.0,2,1.0,0,,8,0.875,0,
0,2,4,0.75,10,0.4000000059604645,2,0.5,0,,0,,0,,0,,0,
1,0,0,,2,0.5,0,,0,,0,,0,,0,,0,
0,0,0,,2,0.0,2,0.5,1,1.0,0,,0,,0,,0,
0,2,0,,0,,1,1.0,1,1.0,3,1.0,3,1.0,0,,0,
0,2,0,,5,0.6000000238418579,6,0.5,0,,5,0.6000000238418579,1,1.0,0,,0,
0,1,115,1.0,190,0.9894737005233765,42,0.9285714030265808,1,1.0,0,,0,,2,1.0,0,
0,0,9,0.4444444477558136,19,0.31578946113586426,1,0.0,1,0.0,18,1.0,19,0.9473684430122375,4,1.0,4,1.0
1,1,3,1.0,16,1.0,19,1.0,0,,1,1.0,0,,2,1.0,0,
0,1,135,1.0,183,0.994535505771637,34,0.9411764740943909,0,,0,,0,,5,1.0,0,
0,0,0,,2,0.0,6,0.3333333432674408,1,1.0,4,1.0,4,1.0,0,,0,
0,2,5,0.800000011920929,34,0.3529411852359772,6,0.6666666865348816,1,1.0,0,,0,,0,,0,
0,2,1,1.0,36,0.3611111044883728,3,0.3333333432674408,1,1.0,15,1.0,15,1.0,0,,0,
0,1,52,1.0,82,0.9268292784690857,67,0.8358209133148193,81,0.9259259104728699,174,0.5747126340866089,73,0.8904109597206116,11,0.7272727489471436,22,0.9545454382896423
0,2,4,0.25,12,0.25,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
0,2,0,,0,,4,0.75,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,2,0.0,5,0.20000000298023224,3,0.6666666865348816,1,1.0,0,,0,,1,0.0,0,
0,0,0,,15,0.13333334028720856,0,,0,,0,,0,,0,,0,
1,0,0,,2,0.0,0,,0,,0,,0,,0,,0,
0,1,4,1.0,13,1.0,2,1.0,0,,0,,0,,0,,0,
0,2,20,0.25,29,0.2068965584039688,18,0.0555555559694767,2,0.0,5,0.0,3,0.0,0,,0,
0,1,396,0.8282828330993652,42,0.9523809552192688,58,0.931034505367279,343,0.9329445958137512,85,0.9647058844566345,133,0.9849624037742615,123,0.9756097793579102,126,0.9365079402923584
1,1,3,1.0,34,0.9411764740943909,37,0.8918918967247009,1,1.0,4,1.0,0,,3,1.0,0,
0,1,48,0.9583333134651184,51,0.9607843160629272,19,0.9473684430122375,3,1.0,1,1.0,1,1.0,5,1.0,0,
1,0,0,,4,0.25,2,0.0,0,,0,,0,,0,,0,
0,1,99,0.9595959782600403,157,0.9617834687232971,43,0.930232584476471,4,1.0,7,1.0,7,1.0,0,,0,
1,1,0,,12,0.8333333134651184,3,1.0,0,,0,,0,,0,,0,
0,1,341,0.9882698059082031,483,0.9917184114456177,36,0.8888888955116272,11,1.0,7,0.8571428656578064,1,1.0,8,0.875,0,
0,2,0,,7,0.5714285969734192,3,1.0,1,1.0,7,1.0,7,1.0,0,,0,
1,2,5,0.800000011920929,27,0.3333333432674408,6,0.5,1,1.0,2,1.0,1,1.0,2,1.0,0,
0,1,169,1.0,80,1.0,33,1.0,8,1.0,0,,0,,8,1.0,10,1.0
1,0,0,,3,0.0,2,0.0,0,,0,,0,,0,,0,
0,2,0,,6,0.8333333134651184,43,0.6976743936538696,1,1.0,11,0.6363636255264282,6,0.3333333432674408,0,,0,
1,0,2,0.0,27,0.14814814925193787,8,0.0,0,,0,,0,,6,0.0,0,
1,0,2,0.5,17,0.0,1,0.0,0,,0,,0,,0,,0,
0,0,8,0.5,13,0.3076923191547394,4,0.25,1,1.0,52,0.9807692170143127,51,1.0,16,0.875,14,1.0
0,2,9,0.7777777910232544,46,0.8478260636329651,6,0.3333333432674408,0,,13,0.692307710647583,8,1.0,0,,0,
0,2,4,0.5,8,0.375,4,0.5,1,1.0,8,1.0,8,1.0,0,,0,
0,1,237,0.8860759735107422,18,0.7222222089767456,17,0.9411764740943909,468,0.9850427508354187,108,1.0,200,1.0,15,1.0,39,1.0
0,1,254,0.8897637724876404,251,0.9243028163909912,81,0.8518518805503845,81,0.9876543283462524,105,0.9428571462631226,213,0.98591548204422,68,0.9852941036224365,83,1.0
0,0,0,,3,0.0,2,0.0,0,,1,1.0,1,1.0,0,,0,
1,1,0,,8,1.0,8,1.0,1,1.0,13,1.0,13,1.0,3,1.0,2,1.0
0,0,0,,1,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,2,36,0.8055555820465088,32,0.90625,11,0.9090909361839294,83,0.9518072009086609,39,1.0,95,0.75789475440979,3,0.6666666865348816,14,1.0
1,2,3,0.0,37,0.13513512909412384,11,0.1818181872367859,0,,0,,0,,0,,0,
0,2,11,0.09090909361839294,15,0.20000000298023224,7,0.2857142984867096,8,0.0,3,0.6666666865348816,9,0.1111111119389534,9,0.4444444477558136,0,
0,0,7,0.4285714328289032,23,0.3478260934352875,2,0.5,1,1.0,1,1.0,1,1.0,0,,0,
0,2,1,0.0,14,0.3571428656578064,1,0.0,0,,43,1.0,43,1.0,9,1.0,9,1.0
0,2,5,0.0,35,0.1428571492433548,2,0.0,0,,146,0.9863013625144958,144,1.0,2,0.0,1,0.0
0,0,5,1.0,4,0.25,1,0.0,2,1.0,2,1.0,2,1.0,0,,0,
0,0,19,0.6315789222717285,4,0.75,3,0.6666666865348816,4,1.0,20,1.0,20,1.0,29,1.0,29,1.0
0,1,62,0.9677419066429138,43,0.930232584476471,15,0.8666666746139526,27,0.9629629850387573,17,1.0,16,1.0,3,1.0,4,1.0
1,2,0,,13,0.3076923191547394,5,0.0,0,,1,0.0,0,,1,1.0,1,1.0
1,0,0,,6,0.5,0,,0,,0,,0,,0,,0,
0,1,206,1.0,20,1.0,73,0.9452054500579834,3,1.0,1,1.0,2,1.0,32,1.0,0,
1,0,6,0.5,16,0.1875,0,,0,,0,,0,,0,,0,
0,2,0,,4,0.75,10,0.6000000238418579,0,,9,0.2222222238779068,2,1.0,0,,0,
0,0,0,,0,,0,,0,,2,1.0,2,1.0,0,,0,
0,1,50,1.0,76,1.0,17,0.8235294222831726,0,,0,,0,,8,1.0,0,
0,0,0,,2,0.5,1,1.0,1,1.0,0,,0,,0,,0,
0,1,65,0.446153849363327,41,0.5853658318519592,35,0.8571428656578064,9,0.4444444477558136,1,0.0,1,1.0,38,0.9473684430122375,27,1.0
0,0,2,0.0,5,0.20000000298023224,2,0.5,1,1.0,0,,0,,0,,0,
1,0,1,1.0,11,0.27272728085517883,1,1.0,0,,0,,0,,0,,0,
0,2,4,0.75,19,0.7368420958518982,27,0.6296296119689941,1,1.0,27,0.7777777910232544,14,0.7857142686843872,2,0.5,1,1.0
0,1,9,0.6666666865348816,6,1.0,2,1.0,1,1.0,2,1.0,2,1.0,1,1.0,2,1.0
0,2,136,0.8897058963775635,113,0.6814159154891968,39,0.5897436141967773,59,0.8813559412956238,53,0.7169811129570007,43,0.8837209343910217,20,0.8999999761581421,22,0.9090909361839294
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,1,4,1.0,25,0.9599999785423279,29,0.9655172228813171,0,,4,1.0,0,,17,1.0,0,
1,1,1,1.0,6,1.0,0,,0,,0,,0,,1,1.0,0,
0,1,0,,5,1.0,2,1.0,0,,0,,0,,0,,0,
1,0,0,,2,0.0,2,0.5,1,1.0,0,,0,,0,,0,
0,0,37,0.4864864945411682,45,0.3777777850627899,1,1.0,4,0.5,34,1.0,34,1.0,6,1.0,6,1.0
0,2,1,1.0,12,0.25,3,0.3333333432674408,1,1.0,0,,0,,0,,0,
0,1,1,1.0,22,0.9545454382896423,2,1.0,0,,0,,0,,0,,0,
0,0,0,,3,0.3333333432674408,1,1.0,1,1.0,28,1.0,28,1.0,0,,0,
0,2,0,,4,0.75,1,1.0,0,,3,1.0,3,1.0,0,,0,
0,2,20,0.75,39,0.8205128312110901,5,1.0,0,,20,1.0,19,0.8947368264198303,1,0.0,0,
0,2,8,0.375,36,0.6388888955116272,3,0.6666666865348816,0,,1,1.0,1,1.0,0,,0,
0,1,28,1.0,30,1.0,42,1.0,15,1.0,10,1.0,7,0.7142857313156128,61,0.9508196711540222,0,
0,0,60,0.3166666626930237,23,0.260869562625885,19,0.31578946113586426,8,0.625,83,0.9638554453849792,56,0.9285714030265808,8,0.75,6,0.8333333134651184
0,2,23,1.0,85,0.8705882430076599,22,0.6818181872367859,1,0.0,5,0.0,2,0.0,0,,0,
1,1,2,1.0,11,1.0,20,1.0,0,,1,1.0,0,,3,1.0,0,
0,2,1,0.0,1,0.0,0,,0,,0,,0,,0,,0,
0,2,2,0.5,23,0.3478260934352875,5,0.20000000298023224,0,,0,,0,,0,,0,
1,2,1,0.0,11,0.4545454680919647,5,0.4000000059604645,0,,0,,0,,2,0.0,0,
1,1,0,,0,,0,,0,,0,,0,,0,,0,
0,1,123,0.9918699264526367,216,0.9861111044883728,29,1.0,1,1.0,0,,0,,5,1.0,0,
0,1,66,0.9848484992980957,121,0.9504132270812988,31,0.9032257795333862,5,0.800000011920929,34,1.0,7,0.8571428656578064,2,1.0,0,
0,1,24,0.9166666865348816,83,0.9397590160369873,16,1.0,0,,5,1.0,0,,2,1.0,0,
0,2,7,0.0,84,0.095238097012043,2,0.5,1,1.0,0,,0,,6,0.8333333134651184,5,1.0
0,2,24,0.5833333134651184,38,0.2368421107530594,1,0.0,1,1.0,0,,0,,1,1.0,1,1.0
0,1,17,0.4117647111415863,61,0.6229507923126221,36,0.8888888955116272,1,1.0,3,0.6666666865348816,0,,2,0.5,0,
1,0,1,1.0,0,,0,,0,,1,1.0,1,1.0,3,1.0,3,1.0
0,1,0,,17,1.0,18,1.0,0,,8,1.0,0,,4,1.0,0,
0,1,125,0.9039999842643738,107,0.9439252614974976,24,1.0,133,0.9849624037742615,73,1.0,86,1.0,31,1.0,61,1.0
1,0,0,,3,0.6666666865348816,1,1.0,1,1.0,0,,0,,0,,0,
1,0,2,0.0,18,0.3333333432674408,1,1.0,1,1.0,3,1.0,3,1.0,0,,0,
0,0,5,0.6000000238418579,13,0.23076923191547394,2,0.0,0,,0,,0,,0,,0,
1,2,1,1.0,12,0.6666666865348816,2,0.0,0,,0,,0,,0,,0,
0,0,1,1.0,4,0.25,0,,0,,0,,0,,1,1.0,1,1.0
0,1,167,0.9640718698501587,159,0.9245283007621765,99,0.9696969985961914,30,0.9666666388511658,1,1.0,4,0.75,68,0.9558823704719543,1,1.0
0,2,59,0.9152542352676392,42,0.8333333134651184,55,0.7818182110786438,26,0.9230769276618958,15,0.800000011920929,23,0.8260869383811951,12,0.5833333134651184,5,0.6000000238418579
0,2,8,0.25,7,0.1428571492433548,1,1.0,2,1.0,0,,0,,0,,0,
1,1,1,1.0,10,1.0,2,1.0,0,,0,,0,,0,,0,
0,1,44,1.0,18,1.0,10,1.0,12,1.0,9,1.0,7,1.0,2,1.0,6,1.0
1,1,2,1.0,10,1.0,3,0.6666666865348816,0,,0,,0,,5,1.0,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,8,0.875,13,0.7692307829856873,3,0.6666666865348816,1,1.0,0,,0,,4,1.0,4,1.0
0,0,0,,3,0.3333333432674408,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
0,2,32,0.5625,44,0.47727271914482117,4,1.0,4,0.75,0,,0,,0,,0,
0,1,78,0.9358974099159241,26,0.8846153616905212,23,0.95652174949646,6,1.0,0,,0,,0,,0,
0,2,2,1.0,11,0.3636363744735718,3,1.0,1,1.0,20,1.0,20,1.0,1,1.0,1,1.0
0,2,37,0.4324324429035187,18,0.1666666716337204,10,0.30000001192092896,1,1.0,18,0.8888888955116272,16,1.0,0,,0,
0,2,6,1.0,50,0.8999999761581421,5,1.0,1,1.0,0,,1,1.0,3,0.6666666865348816,0,
0,1,82,0.46341463923454285,123,0.5853658318519592,35,0.8285714387893677,0,,23,1.0,24,1.0,8,0.875,2,1.0
0,1,1,1.0,6,1.0,0,,0,,0,,0,,1,1.0,0,
1,1,2,1.0,29,1.0,24,1.0,0,,0,,0,,3,1.0,0,
0,1,25,1.0,35,1.0,8,1.0,0,,3,1.0,0,,0,,0,
0,2,0,,7,0.2857142984867096,2,0.0,0,,0,,0,,0,,0,
0,0,0,,0,,0,,0,,0,,0,,0,,0,
