uid,tweet
u1308924366676094981,One of the major key factors to truly understanding climate justice is recognizing that different groups are affected by climate change differently. The effects of climate change can only exacerbate inequitable social conditions. #SCIENCEClassJC https://t.co/NvaaIeiXxw
u1308924366676094981,"With approximately 2.3 million people currently confined to jails/prisons, a question arose. Where are the jails/prisons located? We pause and think about the climate crisis &amp; climate justice movement #SCIENCEClassJC"
u1308924366676094981,Yesterday's journal club topic: the intersection of the climate crisis &amp; mass incarceration.  🧵 #SCIENCEClassJC
u876975148045180928,"RT @samdylanfinch: is it burnout? ADHD? the trauma of an ongoing pandemic? capitalism? climate crisis?

just kidding it's all of these thin…"
u965026716,"@fgavazzoni I was talking about the future (with the zillion implicit caveats). There won't be less of a refugee problem, but more. Unfortunately because more wars, and possibly also because of climate (even in the ""optimistic"" scenarios)."
u965026716,"@fgavazzoni yes, once you start it the list gets long very quickly; not gonna get any shorter I am afraid (perhaps the worst is yet to come, including for climate reasons)"
u971781381419237376,"RT @The_Red_Nation: Chamorro writer and lawyer Julian Aguon on paradigm wars and storytelling during the climate crisis

Julian (@julian_ag…"
u971781381419237376,RT @CaliSalmon: This #motivationmonday we are highlighting Morning Star Gali and her work for Indigenous #ClimateAction and #Landback. List…
u971781381419237376,"RT @invisibleasians: In South Asia, nearly half of the population has already suffered from climate change related disasters. These disaste…"
u971781381419237376,"“Empires require us to sacrifice our futures as individuals. But where we have power is through the links between us. Anti-war activists, climate activists, and queer activists are fighting the same battle.” @xoaiwrites via @them #COP26"
u1176514403010863104,"Economic who are standing in the way. Governments should not tolerate this. Never should have, but continued deforestation puts us/keeps us all on a climate trajectory that the IPCC has very clearly warned this week and in many prior reports will kill us."
u1176514403010863104,RT @GlobalEcoGuy: Guess what? Ethanol is not helping us with climate change. It’s making things worse. https://t.co/6BNqXDKreT
u1176514403010863104,TL/DR: not gonna cover crop our way out of climate change | @ewg | https://t.co/nr6GtdlFMG
u1445780965159170057,"RT @FossilFreeEU: 💡
Meet @EcoBotNet, the AI-powered website exposing climate change misinformation!

Did you know that 16 carbon majors ran…"
u1445780965159170057,https://t.co/FpRHj7ilau in this New York Times piece by @GregBensinger on the #climate denialism that pollutes social media. Full story here: https://t.co/IA8fv5nrYB https://t.co/bLgsJ3oMng
u1445780965159170057,RT @EcoBotNet: @tan123 @RotoPat ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change.…
u1445780965159170057,"RT @RAN: ""@EcoBotNet found that 16 of the world’s biggest polluting companies have paid for some 1,700 climate misinformation ads on Facebo…"
u1445780965159170057,RT @EcoBotNet: @BubbasRanch @JohnDublin10 @B_Bolshevik100 @jason_lazer @FlowerandFist @TheKingsTrigger @flyonthewall182 @ClimateSkeptic4 @G…
u1445780965159170057,"@tan123 @UNICEF The content shared in this post has been reviewed by independent journalists. They find that it discredits climate action through popular tactics like denial, distraction or delay. ⚠"
u1445780965159170057,"@tan123 @RotoPat ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,"@BubbasRanch @JohnDublin10 @B_Bolshevik100 @jason_lazer @FlowerandFist @TheKingsTrigger @flyonthewall182 @ClimateSkeptic4 @Gordon_DHG @butchhackett @Veritatem2021 @Spencerfletch0 @FriendsOScience @Climate_Takes @ejwwest @Roark_Architect @Robert76907841 @WReynolds20 @richmclean24 @samphireisland @BrknMan @OscarsWild1 @Kenneth72712993 @LouisCy72344053 @LunusOfGayTakes @jpgcrowley @Lo_VVriter @BJChippindale @TomPlesier @glinch72 @MikeDel21893959 @RoyPentland @variegated2 @OG_Advisors @aSinister @InaneDragon @AnsgarTOdinson @roger_clague @OzzmanOsgood @obannan @MartinJBern @JR4_Truth @odyssey_bow @automatrix66_KC @GlennCarr6 @Jaisans @BointonGiles @JamesHT @Robertchef77 @aldavidson99 ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,"@anthea_bailey @SteveKerrigan10 @tomhfh ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,"@tan123 @BBCWorld The content shared in this post has been reviewed by independent journalists. They find that it discredits climate action through popular tactics like denial, distraction or delay. ⚠"
u1445780965159170057,"@RogerXMathew @korkybuczek @LanceForman @darrengrimes_ The content shared in this post has been reviewed by independent journalists. They find that it discredits climate action through popular tactics like denial, distraction or delay. ⚠"
u1445780965159170057,"@AlexEpstein @GBNEWS The content shared in this post has been reviewed by independent journalists. They find that it discredits climate action through popular tactics like denial, distraction or delay. ⚠"
u1445780965159170057,"@NetZeroWatch @LD_Sceptics ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,"@ClimateDepot The content shared in this post has been reviewed by independent journalists. They find that it discredits climate action through popular tactics like denial, distraction or delay. ⚠"
u1445780965159170057,@PeterDClack ⚡ Caution!⚡ This tweet contains disputed content about climate change! Help keep social media a place for reliable info ✅ 💥
u1445780965159170057,@PeterDClack ⚡ Caution!⚡ This tweet contains disputed content about climate change! Help keep social media a place for reliable info ✅ 💥
u1445780965159170057,"@PeterDClack The content shared in this post has been reviewed by independent journalists. They find that it discredits climate action through popular tactics like denial, distraction or delay. ⚠"
u1445780965159170057,"@PeterDClack ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,"@NetZeroWatch @aDissentient @JuliaHB1 @talkRADIO ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,"@talkRADIO @JuliaHB1 @jowilliams293 ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,@talkRADIO @jowilliams293 @JuliaHB1 ⚡ Caution!⚡ This tweet contains disputed content about climate change! Help keep social media a place for reliable info ✅ 💥
u1445780965159170057,"@PeterSweden7 @TheAliceSmith The content shared in this post has been reviewed by independent journalists. They find that it discredits climate action through popular tactics like denial, distraction or delay. ⚠"
u1445780965159170057,"@PrisonPlanet ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,@PrisonPlanet @RogerHelmerMEP ⚡ Caution!⚡ This tweet contains disputed content about climate change! Help keep social media a place for reliable info ✅ 💥
u1445780965159170057,@talkRADIO @RogerHelmerMEP @JuliaHB1 @jowilliams293 ⚡ Caution!⚡ This tweet contains disputed content about climate change! Help keep social media a place for reliable info ✅ 💥
u1445780965159170057,@catturd2 @magapolitics2 @MailOnline ⚡ Caution!⚡ This tweet contains disputed content about climate change! Help keep social media a place for reliable info ✅ 💥
u1445780965159170057,@SteveGuest @rmack2x ⚡ Caution!⚡ This tweet contains disputed content about climate change! Help keep social media a place for reliable info ✅ 💥
u1445780965159170057,"@catturd2 @SebGorka @MailOnline ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,"@PrisonPlanet @swinny198 ⚠ Warning! ⚠ This tweet spreads misleading and potentially harmful information relating to climate change. However, this platform doesn’t protect the public from harms caused by climate change disinformation 🔥 🌍 🔥 👀"
u1445780965159170057,"@ScottAdamsSays The content shared in this post has been reviewed by independent journalists. They find that it discredits climate action through popular tactics like denial, distraction or delay. ⚠"
