id,follower_sent,followers,following,membership,mentioned,post,like,pinned
u274440617,-0.7700199999999999,6,2,3,11,58,0,1
u25887957,0.013739999999999997,5,6,0,11,207,0,0
u40375122,,2,11,0,0,280,0,1
u954368064459505665,0.7003,7,3,1,19,52,0,1
u2694996870,0.07520000000000004,3,2,1,1,208,0,1
u1192036366605045760,,0,1,0,0,206,0,1
u24787367,-0.8099999999999999,4,1,1,15,174,0,1
u192188683,-0.5325,4,6,1,10,239,0,0
u788311514,-0.008036363636363649,29,3,21,0,327,0,1
u510774743,-0.9992,1,1,0,0,95,0,0
u2826720932,,0,2,0,0,238,0,0
u2215524594,0.9724999999999999,7,1,2,3,131,0,1
u1649808108,-0.7712,1,1,2,0,41,0,1
u42969356,,0,1,0,3,142,0,1
u389681702,,0,2,2,0,287,0,1
u43306669,-0.9506,1,6,1,2,363,0,0
u953946416719843328,-0.8879,1,2,0,1,173,0,1
u421576230,-0.3712,5,1,1,6,98,0,1
u1374742110360965125,,0,1,0,0,91,0,0
u1326934138503524353,0.2727,3,5,0,1,81,0,0
u1109042581923610624,,0,1,0,0,87,0,0
u149229796,,1,1,0,1,299,0,1
u947433002795184129,0.17631999999999998,5,1,0,13,147,0,0
u88367813,-0.3182,2,4,1,0,196,0,0
u4134378027,,0,2,0,0,40,0,0
u59371778,-0.5994,1,1,2,0,74,0,0
u1335362306218323973,-0.7021249999999999,4,5,0,14,225,0,1
u1380647131602649094,,0,2,0,0,41,0,1
u6083342,0.21836250000000001,13,3,4,61,246,0,1
u958069885774585857,-0.237875,9,8,2,24,253,0,1
u2895214607,0.05096999999999998,12,17,0,0,305,0,1
u73393387,-0.9773,1,1,0,3,210,0,1
u2788078109,-0.99405,4,1,3,2,196,0,0
u1066537793088774144,,0,1,1,6,196,0,1
u17384585,-0.9621000000000001,7,4,0,20,220,0,1
u805453260102467584,,0,3,0,1,153,0,1
u19435931,-0.84125,7,3,1,4,74,0,1
u2790652818,0.005149999999999988,2,1,0,0,90,0,1
u19362341,0.06813181818181822,46,7,18,31,375,0,1
u34165887,-0.5383749999999999,6,2,2,6,118,0,1
u283186489,,1,2,0,1,169,0,1
u16024694,,0,2,1,1,123,0,0
u4906211,-0.5986666666666667,7,1,8,16,180,0,0
u3316108751,-0.013249999999999984,7,1,5,4,198,0,1
u960568586,0.8088500000000001,3,3,2,29,156,0,0
u37972207,-0.2899,4,4,1,14,133,0,0
u38737371,-0.3512,14,3,6,54,340,0,0
u46140857,-0.06562499999999999,5,3,2,1,234,0,1
u1833919200,-0.44999999999999996,15,19,3,41,438,0,1
u1269677228146778118,0.25043333333333334,4,5,1,0,172,0,1
u367178572,-0.7645,2,20,0,0,72,0,0
u1111309063470628864,,0,1,0,0,162,0,1
u1169065068,-0.35895,3,1,0,4,207,0,0
u3293740174,0.9377,1,1,0,0,129,0,0
u204061525,-0.6043083333333333,14,1,13,18,169,0,1
u2933823062,-0.24209999999999995,34,1,9,60,137,0,1
u1443679110631497728,,0,3,0,0,84,0,0
u1378048326,-0.9174666666666668,4,1,1,7,278,0,0
u1019540119395667968,,0,1,0,0,81,0,1
u315741902,-0.28136666666666665,3,1,0,0,92,0,0
u79261834,-0.4882249999999999,10,2,1,49,272,0,1
u45811317,,0,1,0,0,40,0,0
u148998247,0.39049999999999996,3,2,0,4,191,0,0
u255784266,0.0028899999999999703,53,1,10,111,215,0,0
u65130029,,0,1,0,0,81,0,0
u3132877980,,0,1,0,0,91,0,1
u4120674040,0.0,4,9,0,4,252,0,1
u106504800,0.0,2,4,2,8,413,0,1
u2562204973,,0,1,0,0,110,0,0
u333506831,-0.0041999999999999815,2,1,0,1,87,0,0
u51485350,,3,4,0,14,104,0,1
u18008484,-0.9914499999999999,3,2,1,0,151,0,0
u3230302568,-0.2081,2,6,0,0,72,0,0
u253316481,-0.6596333333333333,3,7,0,0,295,0,1
u2590658359,-0.8652333333333333,4,1,3,2,165,0,1
u1456717469834485776,,0,8,0,0,283,0,1
u25099252,-0.9999,1,4,2,0,123,0,1
u1641718692,0.0,1,3,0,0,116,0,0
u1869070957,,0,1,0,6,259,0,1
u453499902,-0.4391,3,5,0,2,123,0,1
u2598977954,-0.49865,2,2,2,0,48,0,0
u1221471,0.20386666666666667,7,7,19,53,416,0,1
u165653603,0.5423,1,1,0,0,67,0,1
u1458867217756561411,,0,1,0,0,93,0,0
u1142795773018439680,-0.9879,4,3,0,1,208,0,1
u1163705928413253632,0.5619333333333333,3,2,0,3,344,0,0
u91166320,0.22456666666666666,3,3,0,0,175,0,0
u71554002,0.06945000000000001,4,2,4,2,95,0,0
u3028481525,,0,1,3,0,116,0,1
u20107602,-0.7645,1,1,3,0,52,0,0
u34033550,-0.6356499999999999,2,1,2,1,169,0,1
u753355856687796224,-0.42324,5,2,0,0,101,0,1
u3144818436,,2,2,0,13,181,0,1
u335536844,-0.27865,4,1,3,7,113,0,1
u582112838,,0,1,0,1,85,0,1
u3056159189,0.17003333333333334,3,4,0,14,174,0,1
u1453784326131290123,0.7909,1,3,0,19,160,0,0
u1075411084197142528,0.7627,5,11,0,0,104,0,0
u1702593014,-0.19702499999999998,16,3,2,68,149,0,1
u1180175445557436416,-0.3233,6,10,1,3,85,0,0
u1037028403734446080,-0.9756,3,3,0,2,191,0,0
u58524428,-0.30265714285714285,14,6,16,2,241,0,0
u22826489,0.38986666666666664,4,5,0,3,127,0,1
u789501139,-0.7599,3,1,3,1,300,0,1
u94236898,-0.4766,2,1,0,1,169,0,1
u1160994871,-0.38530000000000003,9,9,4,115,359,0,1
u851474124,-0.9517,1,1,0,0,92,0,0
u14541696,-0.4274,5,2,1,2,130,0,0
u19190261,0.4795,5,4,0,34,116,0,0
u1420926935287406592,-0.8881,1,1,0,0,106,0,1
u1364614306256412679,0.049317647058823535,24,1,5,23,87,0,0
u2964105514,0.18269999999999997,2,1,1,1,147,0,0
u839310063282053120,,0,3,0,0,100,0,1
u1104385248543080449,0.0,1,2,1,0,143,0,1
u14133108,,0,1,1,1,172,0,1
u14419031,-0.41407499999999997,5,2,5,2,97,0,0
u282615966,-0.064,3,3,4,6,445,0,0
u95943579,-0.33545,4,2,0,7,158,0,1
u87395643,0.6458,1,1,3,1,50,0,0
u1263745825915768832,0.0,1,1,0,0,82,0,0
u292800497,-0.8225,2,3,0,3,306,0,1
u84531982,-0.9984,1,4,1,0,168,0,1
u856959757,0.9778,1,1,0,0,284,0,1
u20142549,,0,2,1,0,100,0,0
u267955046,-0.2932625,11,2,5,28,391,0,1
u22606966,0.9377,1,2,1,0,56,0,0
u828964230,-0.5026333333333334,3,1,2,1,119,0,1
u1954293848,0.4095333333333333,25,21,8,37,447,0,1
u14110428,-0.9836666666666666,3,7,3,2,266,0,0
u525340596,-0.043969999999999995,13,12,0,3,123,0,0
u1430021302040072195,,0,7,0,0,96,0,1
u42300167,0.47829999999999995,14,2,2,10,371,0,1
u3839,-0.5152333333333333,21,1,34,30,505,0,1
u3236271451,0.07636000000000003,17,2,13,22,210,0,1
u953016817890594816,0.0772,4,4,0,5,58,0,1
u165009253,,1,1,0,11,88,0,1
u1364845405,,0,1,8,1,129,0,0
u161368542,0.34,2,1,2,5,168,0,1
u49236342,-0.8107,1,1,2,146,161,0,1
u351715132,-0.48008333333333336,17,2,8,34,270,0,1
u306310810,-0.3337666666666667,5,2,5,50,353,0,1
u3349925638,-0.24121875,20,17,2,170,423,0,1
u1169374998932480001,-0.12445,3,3,1,4,90,0,1
u17061821,-0.987,2,1,1,0,89,0,0
u2494785421,-0.786575,4,1,1,2,112,0,0
u259323371,-0.5991,4,2,5,4,81,0,0
u893034580411916288,-0.892,4,3,1,14,342,0,1
u48645512,-0.9944,1,2,0,0,201,0,1
u176987807,,0,1,0,0,45,0,0
u76849994,-0.09951111111111112,11,1,12,10,172,0,1
u1222055790854492160,-0.8253,1,2,0,25,89,0,0
u16682307,-0.26372,7,1,10,6,48,0,1
u249236062,-0.24093333333333333,3,2,1,2,274,0,0
u199152706,-0.3989333333333333,7,1,9,0,148,0,1
u3304103268,,0,4,0,1,215,0,0
u1215737471167877121,-0.5177499999999999,5,2,0,79,205,0,1
u1471315918462459908,0.3182,2,3,0,0,136,0,1
u67258665,,1,7,0,0,203,0,0
u23031094,-0.19203333333333336,15,2,5,8,214,0,1
u1086657638,,3,2,0,19,272,0,0
u1225881706869252096,-0.9992,1,1,0,0,74,0,0
u1425827864369266818,-0.6443,5,3,1,1,198,0,1
u35439079,-0.2514,7,2,7,3,125,0,0
u1284345989378314240,-0.296,1,1,0,3,129,0,1
u945003366245158912,-0.995,1,1,0,2,122,0,1
u711694202900516865,-0.25256666666666666,4,5,0,2,173,0,1
u789632886,0.8555,1,1,2,19,215,0,1
u42780835,,0,1,0,1,81,0,1
u22246016,0.0,2,1,1,1,224,0,0
u8352352,0.21511428571428567,9,1,2,9,85,0,0
u245859417,-0.9823,1,2,0,0,80,0,0
u3608761397,,0,1,4,0,125,0,0
u52257328,-0.08755,13,14,0,6,371,0,1
u14363287,0.45375,3,1,4,0,117,0,0
u1401972664122548236,0.4215,1,4,1,2,165,0,1
u1470840911785611272,-0.10808999999999998,10,11,0,1,134,0,0
u146449017,-0.6135200000000001,5,1,18,31,120,0,0
u1456545516,-0.38820000000000005,11,1,2,21,228,0,1
u397005189,-0.9614,1,1,0,0,248,0,0
u313996724,0.5574,1,1,2,4,122,0,0
u1561900206,-0.7182,3,2,4,1,127,0,0
u615146990,0.1779,1,3,0,1,106,0,0
u24128164,,0,2,0,1,80,0,0
u44516132,-0.62046,6,1,5,13,193,0,0
u32283017,-0.003899999999999959,3,2,8,13,356,0,0
u265875844,0.0772,2,2,1,2,164,0,1
u95148130,-0.29564,5,2,10,5,60,0,0
u1281303947857113088,,0,3,0,1,183,0,0
u3116196557,0.0,2,1,1,2,271,0,1
u232108922,-0.6253,1,2,1,1,166,0,0
u102029772,-0.2997,4,2,0,1,244,0,0
u1388442846760341506,-0.9784,1,2,0,0,143,0,1
u2320966664,0.9638,2,1,0,1,255,0,0
u17112878,-0.32970434782608704,35,1,7,51,271,0,0
u300336761,-0.9913,1,1,0,0,84,0,0
u803971932790079488,0.164375,8,1,5,14,252,0,1
u1275475515424423937,,0,1,1,0,81,0,0
u313220925,0.5494,2,1,1,1,152,0,0
u32951490,,0,1,0,0,51,0,1
u705619153755852801,,0,1,0,0,124,0,1
u411623384,0.5653,1,1,0,4,171,0,1
u1957415012,-0.18605,5,2,1,2,228,0,0
u939517977128562691,-0.9963,1,1,0,3,212,0,0
u70600379,0.9804,2,1,0,9,208,0,1
u20715936,-0.11392857142857142,50,2,8,33,158,0,0
u865208814764732416,-0.09841052631578948,19,19,0,8,277,0,0
u1184916506917908481,,0,1,0,0,41,0,0
u1293535267064668160,,0,1,1,6,98,0,1
u1101891628325834755,,0,2,0,1,80,0,0
u313510104,-0.73048,5,2,2,0,125,0,0
u355187133,-0.6611,9,3,0,10,175,0,1
u308663070,-0.28825,3,1,1,2,154,0,1
u2297381593,-0.1432583333333333,32,27,11,537,681,0,0
u1263426441867218945,-0.9974,2,3,0,2,308,0,0
u1131030923162447873,,0,1,1,0,71,0,1
u448489449,0.015314285714285709,16,17,0,3,283,0,0
u15545122,0.7318875,12,14,0,19,226,0,1
u1093124369012965376,-0.20190000000000002,4,7,0,1,143,0,0
u1484579667042611201,,0,1,0,0,82,0,0
u882710660685201408,,0,1,0,0,91,0,0
u498521037,,1,4,0,0,80,0,0
u1063242174408486912,-0.9669,7,5,2,9,64,0,1
u890705805267349504,,0,2,0,0,284,0,1
u49344076,0.565075,9,23,5,2,135,0,1
u1038701159148605440,-0.9601,1,3,0,1,107,0,1
u107362378,,0,1,0,0,184,0,0
u3042476158,-0.09135,7,10,1,16,325,0,1
u29370120,-0.117475,4,1,1,10,153,0,1
u1245222026,0.23895,9,8,0,3,85,0,0
u122917511,0.0,1,2,2,1,221,0,0
u1284685716463726593,,0,1,0,0,132,0,0
u302877517,-0.8726,4,1,6,8,213,0,1
u17813513,-0.39457333333333333,18,2,2,37,235,0,1
u788057632535896064,0.6369,5,2,1,1,167,0,1
u62850751,,0,1,2,0,121,0,0
u31515291,,0,1,0,0,100,0,1
u447891899,0.0,2,4,2,5,172,0,0
u390093902,,0,2,1,0,144,0,1
u2887322650,0.08834285714285715,18,20,4,84,346,0,1
u297742844,,0,1,0,0,93,0,1
u703132985017544704,-0.029100000000000015,5,2,0,5,111,0,0
u761788144354111488,,0,1,0,5,85,0,0
u212448611,,1,2,5,3,277,0,1
u4895804187,0.9403,1,1,1,66,111,0,1
u248568868,-0.13205263157894737,31,6,18,29,320,0,1
u364706524,,1,1,0,1,200,0,0
u82280787,,0,1,0,0,82,0,0
u1146711820620783616,,0,1,0,0,81,0,0
u1228300466,0.2452,5,6,1,5,127,0,0
u50616985,0.38025,2,2,1,1,111,0,0
u86174088,-0.64345,9,1,7,1,75,0,0
u531618878,0.646,1,1,0,4,169,0,1
u491581312,0.7177,1,1,3,8,57,0,0
u956572983706845184,-0.15193333333333334,37,14,7,41,393,0,0
u278709824,-0.8553666666666667,3,1,1,2,215,0,0
u27711599,-0.8953,2,1,3,1,192,0,0
u937383730649411585,-0.08358888888888888,22,15,4,14,54,0,0
u20954885,-0.2329,6,1,7,3,384,0,0
u1031262283,,3,3,3,1,40,0,0
u569296887,,2,2,2,5,184,0,0
u17042078,0.06127941176470588,65,2,32,30,282,0,0
u1430097015724253190,-0.30195999999999995,5,6,0,1,121,0,0
u76286876,,0,1,0,2,70,0,1
u1438792280354136068,0.6369,1,1,0,16,69,0,0
u100390281,-0.29140000000000005,6,1,0,1,42,0,0
u1109476646346809344,0.968,1,4,0,0,285,0,1
u84391238,-0.14633571428571426,20,2,6,102,502,0,1
u820708631532466177,-0.5475333333333333,3,6,1,3,209,0,1
u2843744609,,0,1,0,0,62,0,0
u1202229844391665664,0.9601000000000001,3,9,0,0,40,0,0
u728932468112363521,-0.46909999999999996,6,1,1,3,264,0,1
u842100810,0.05007142857142856,8,1,17,8,104,0,0
u35468732,0.2680125,25,10,5,123,413,0,1
u1233462261546651648,0.25394999999999995,4,4,0,0,125,0,1
u1414293336710533120,-0.7222,2,1,0,3,116,0,1
u248883968,-0.6174,1,2,0,4,100,0,1
u4713596188,,0,3,3,1,88,0,0
u19848776,0.2023,1,1,2,2,256,0,0
u20966928,-0.27442,7,2,2,67,383,0,1
u221330045,-0.256375,9,1,2,7,163,0,0
u483371494,-0.31023999999999996,8,5,0,12,95,0,0
u1246408111830810624,-0.997,1,2,0,1,165,0,0
u745118637728530432,,0,1,7,2,80,0,1
u4497701597,-1.0,1,1,0,2,106,0,1
u1309459346921848833,0.9819,1,1,2,0,100,0,0
u1194257453875003392,,0,2,0,0,243,0,0
u1142445846551826433,,1,8,0,0,58,0,0
u868092898776150017,-0.4728,2,3,2,3,66,0,0
u2710436619,,0,1,0,2,123,0,1
u1063336350,-0.1501,5,1,1,8,146,0,1
u104927538,,2,2,1,13,67,0,1
u229195516,-0.053018181818181784,19,10,0,12,325,0,1
u718955981061890048,,2,1,0,3,46,0,1
u1019565941015875585,-0.40515714285714294,8,5,2,44,328,0,1
u20576185,-0.278825,15,15,1,13,102,0,1
u1073156917990711297,0.573,1,1,0,1,116,0,0
u847080379001516032,0.85225,3,1,2,8,93,0,1
u3360178239,-0.9854,1,1,1,4,171,0,0
u1473312131860905989,-0.10442499999999999,4,5,0,6,100,0,0
u352526610,0.7616,1,1,2,0,98,0,1
u824666548296114176,0.0,1,1,0,6,72,0,1
u20351289,-0.16381428571428572,11,2,3,21,184,0,1
u571202103,-0.06069237288135596,279,1,29,350,291,0,0
u38185929,-0.49735,2,1,1,3,135,0,1
u2875883148,0.6229,1,2,0,0,58,0,0
u65613616,-0.8642333333333333,3,2,0,5,162,0,0
u1049982186,-0.19067499999999998,4,3,0,1,142,0,0
u63077245,-0.36769999999999997,5,1,3,13,146,0,1
u1100810807938551817,-0.3182,1,1,0,1,91,0,1
u432734907,,0,1,0,54,148,0,0
u485881338,-0.47355,9,1,1,7,69,0,1
u2838208577,0.8555,1,1,0,0,95,0,0
u895857055,0.2801,21,9,6,42,441,0,1
u1978244342,0.9865,1,1,1,0,91,0,0
u982258080200048640,-0.6908,1,1,0,0,97,0,1
u3028896724,0.36502,6,8,1,8,116,0,1
u321334854,-0.6403,4,6,0,0,82,0,0
u1430626593186230273,0.0,1,1,0,15,214,0,0
u14625322,0.747,2,1,2,3,292,0,0
u45739022,,0,1,0,0,84,0,1
u870372170349895681,-0.9096,1,1,0,0,79,0,0
u18991439,-0.030200000000000005,8,1,2,4,226,0,0
u59384272,0.5719,1,5,0,4,121,0,1
u1009170511606304768,,0,1,0,0,282,0,0
u17820723,0.6478,2,1,12,1,87,0,1
u109693443,-0.7263,2,2,0,0,41,0,1
u549030107,-0.5262,9,1,6,3,206,0,1
u842550390818201600,0.015115789473684206,26,5,15,33,348,0,1
u12014302,-0.20862000000000003,43,5,19,54,261,0,1
u123327472,-0.37414805194805195,100,1,30,86,418,0,1
u245350306,-0.9763,1,1,0,1,79,0,0
u86565297,,0,1,1,0,136,0,0
u108834413,-0.29182,15,3,6,7,244,0,1
u149612109,0.0,1,1,0,0,245,0,1
u719208072728690688,-0.5228545454545453,18,10,0,14,318,0,1
u717345132442288128,,0,2,0,0,41,0,1
u1264545458715856896,-0.28082666666666667,19,24,1,22,370,0,1
u1217983417821696000,,0,3,0,0,40,0,0
u370749498,0.08013333333333335,3,4,0,1,168,0,1
u19785281,-0.3110125,10,3,7,34,159,0,1
u47374533,-0.18551428571428571,7,2,0,1,81,0,0
u14898529,,1,3,1,0,166,0,0
u19859554,-0.4939,5,1,0,6,63,0,1
u1324278878609825792,,1,1,0,0,241,0,0
u18956146,0.1008,3,5,0,6,75,0,1
u21891765,-0.22130000000000002,5,5,1,12,420,0,0
u1000644295890784258,-0.030149999999999955,5,3,0,10,346,0,1
u268125963,0.0,2,1,2,1,329,0,0
u2665430941,-0.6404,2,1,0,0,40,0,0
u1860459990,0.164875,4,2,9,31,90,0,1
u892149131464118273,-0.029200000000000004,3,1,0,1,122,0,0
u1079817917384904704,,0,1,0,0,133,0,0
u97300044,0.8978,1,1,0,0,41,0,1
u292929271,-0.22291818181818182,50,5,11,166,399,0,1
u1342170336,-0.9378,2,1,0,2,99,0,1
u13001192,-0.8303,4,1,4,10,453,0,0
u79143827,,1,2,0,1,81,0,1
u1109946008673251328,,0,1,2,2,137,0,1
u857604230496038912,-0.12057999999999999,6,7,0,5,482,0,0
u82411462,0.030909090909090896,46,38,11,140,385,0,1
u175516377,-0.9918,1,1,3,0,206,0,1
u897360248737902593,-0.5777,4,2,0,1,89,0,1
u2541750366,-0.701,1,1,1,1,126,0,0
u101683526,,1,1,0,1,128,0,1
u38274827,-0.4836333333333333,3,1,1,6,196,0,0
u1450108647284019208,,0,1,0,8,129,0,0
u118927770,-0.9607,2,1,0,0,313,0,1
u885888011833135104,-0.07994999999999997,3,2,2,0,58,0,1
u1151611557983526912,0.5598000000000001,2,2,0,0,111,0,0
u102486369,-0.6647666666666666,4,3,0,7,161,0,1
u3197770658,-0.07323333333333333,5,3,0,2,128,0,1
u308212534,,0,2,0,1,216,0,1
u310461077,-0.9949,2,1,0,0,56,0,1
u1069488958260895745,-0.2886666666666667,4,2,0,0,41,0,0
u631090137,0.7469,1,2,1,0,136,0,1
u1107746749320515584,,0,1,0,6,167,0,1
u849256663,,0,1,0,0,80,0,0
u19089412,-0.05862499999999998,4,6,0,1,354,0,0
u1286817818948907008,0.329,2,1,0,6,127,0,1
u96648433,0.38056,7,3,1,12,340,0,1
u320357814,-0.17396666666666669,3,1,1,5,292,0,1
u236347294,-0.18582,5,3,3,1,174,0,1
u48276110,,0,1,0,0,103,0,0
u19736081,-0.34253333333333336,3,3,1,0,114,0,1
u44422763,-0.3182,2,6,0,6,96,0,1
u928113390,-0.6174,1,1,0,1,80,0,0
u1441891293752217601,-0.7990999999999999,5,6,0,3,80,0,0
u15990055,,0,1,2,0,95,0,1
u732634800914202626,-0.128,2,1,0,1,80,0,0
u33315010,-0.1803921052631579,50,2,23,80,86,0,0
u781822568730853376,,0,1,1,2,208,0,1
u1399668761586810880,0.11046666666666664,4,3,1,0,120,0,0
u277520277,-0.8738,2,2,0,6,61,0,0
u1390032750141480962,-0.36571666666666663,6,6,0,0,125,0,1
u308297183,-0.7638666666666666,9,1,3,3,141,0,1
u19103793,-0.09479999999999997,16,2,13,3,155,0,1
u722701984160182272,,1,1,0,3,193,0,0
u1433813133798346757,,0,1,0,9,113,0,1
u879370182858219521,,0,2,0,2,260,0,0
u2780868620,-0.0781,2,2,0,2,125,0,1
u203114508,-0.1855,2,3,1,2,162,0,1
u11360522,-0.4026666666666667,4,1,3,1,204,0,0
u1646596627,,0,1,0,0,138,0,1
u56061157,-0.9412,1,1,0,2,194,0,1
u1039252407862157313,-0.3182,10,7,4,31,195,0,1
u3118189820,,0,1,0,0,198,0,0
u1409857115062210562,-0.8881,1,1,0,1,80,0,0
u2791788518,-0.42366666666666664,3,4,1,3,223,0,1
u109643364,,1,2,0,3,52,0,1
u107251794,-0.7579,2,4,0,2,42,0,0
u2559244141,-0.52775,11,4,7,12,201,0,1
u341397585,,0,2,0,0,212,0,0
u954015928924057601,-0.013788888888888899,16,5,6,27,408,0,1
u1245968126052913152,-0.0276,1,1,0,25,105,0,1
u1966421334,-0.45239999999999997,2,2,0,6,206,0,0
u516831136,0.02812500000000001,4,2,0,19,131,0,1
u2261261,-0.23037857142857146,20,2,18,30,351,0,0
u800177784,0.37493750000000003,10,9,1,247,465,0,1
u142759156,0.07818888888888889,15,9,0,0,93,0,0
u18674588,0.015323076923076918,14,2,4,7,234,0,1
u15933449,,0,1,0,1,99,0,1
u413799857,,0,1,0,0,82,0,1
u4584003268,,2,4,0,0,241,0,1
u829901318445690882,0.8316,2,6,0,0,124,0,1
u29010710,-0.9822857142857142,7,1,11,26,261,0,1
u2930711543,0.006020000000000025,8,4,3,17,357,0,1
u52497914,0.31845,9,3,0,0,72,0,0
u502783010,-0.8846571428571429,11,1,4,0,42,0,0
u32040470,,1,1,2,2,257,0,0
u1223559805626875905,0.07209999999999998,3,4,0,0,241,0,0
u999019154618363904,-0.6249,2,1,3,1,221,0,0
u37586090,-0.20492999999999997,13,3,4,10,420,0,1
u37659695,-0.37952499999999995,7,6,0,39,164,0,1
u1066732885,,0,1,0,0,40,0,0
u442437582,-0.41919000000000006,10,11,0,37,285,0,1
u69671781,-0.2358,6,2,7,5,86,0,1
u296740781,,0,1,0,0,67,0,0
u981074000284708864,-0.0258,2,5,1,0,46,0,1
u844595990749433856,0.03500000000000003,2,2,0,6,167,0,1
u563729337,0.296,3,2,1,9,87,0,1
u2252509113,0.04840000000000001,10,11,0,2,81,0,0
u1430893177641209871,-0.008394999999999996,24,18,0,78,207,0,0
u80386150,-0.98095,4,6,0,3,161,0,0
u912357063673761792,,0,1,0,0,101,0,1
u177458594,0.10215000000000002,2,1,1,0,107,0,1
u10877082,-0.9670000000000001,3,3,4,9,95,0,0
u47124097,,0,1,2,0,157,0,0
u1476630557614387209,,0,2,0,0,270,0,0
u1484111545969872897,,0,1,0,0,63,0,1
u54307047,0.06485714285714285,11,1,4,13,131,0,1
u27847134,,0,1,2,5,231,0,1
u1542184387,-0.17253333333333332,13,5,6,3,240,0,1
u52053989,-0.8734666666666667,3,1,1,6,70,0,0
u1227248092082249728,-0.08073333333333332,4,1,1,19,317,0,1
u115050842,-0.20853333333333338,29,1,8,25,162,0,1
u877291590204764160,-0.998,1,1,0,0,201,0,1
u729408733,0.5214666666666666,3,2,0,8,157,0,0
u40409545,0.017199999999999993,2,1,0,2,67,0,0
u25073840,-0.9937,2,1,0,1,169,0,0
u712264496,,0,1,0,0,93,0,1
u16393860,-0.9931,4,2,2,8,89,0,1
u3259726148,0.010172222222222237,36,1,9,58,288,0,1
u337615695,-0.0742375,10,1,8,6,153,0,1
u570561735,-0.37735,2,2,1,6,143,0,1
u896301798084030465,0.9206,1,1,0,1,84,0,0
u2274948446,0.6369,1,11,0,0,44,0,1
u29543447,,0,1,0,0,117,0,1
u16356796,0.2235333333333333,18,7,12,17,410,0,1
u1153455950856146944,0.7168,1,1,0,0,44,0,0
u1197068490601054208,-0.9977,1,1,0,0,125,0,1
u36644059,0.6563399999999999,10,1,4,41,385,0,1
u1392408508134535169,0.6434666666666667,4,7,0,0,54,0,1
u41789292,-0.3181157894736842,27,2,10,14,368,0,0
u1072686930037399553,-0.017533333333333328,10,7,2,18,147,0,0
u1074366605554040832,-0.9989,2,2,1,0,223,0,0
u800990319189852160,-0.8813666666666666,4,1,0,6,158,0,0
u43094622,,1,3,1,0,54,0,1
u2924731789,,1,3,1,0,53,0,1
u281411022,,1,1,0,0,109,0,0
u14600243,0.0,1,1,6,0,65,0,1
u1104667813694836736,-0.4402999999999999,10,1,1,5,205,0,1
u1097141016048607232,-0.25305,2,2,0,0,93,0,0
u526311519,-0.8802142857142857,10,2,2,5,401,0,1
u20442337,-0.74644,5,6,3,21,157,0,1
u103161101,,1,3,0,0,122,0,1
u847882255540342784,0.28013333333333335,36,1,28,24,93,0,1
u89756441,,0,1,6,0,57,0,0
u2860833021,,0,1,0,0,100,0,0
u342512565,,1,4,0,2,270,0,1
u111128175,-0.9993,3,1,2,6,148,0,1
u300257973,,1,1,1,0,59,0,0
u263842573,-0.31542000000000003,12,1,1,14,322,0,1
u81895920,-0.3182,1,1,1,0,129,0,1
u60426701,,0,1,0,0,101,0,1
u825212197013950464,,0,2,0,0,83,0,1
u1221452861671903233,0.02489411764705883,18,20,0,186,537,0,1
u1050397879402196992,0.128,1,1,0,0,40,0,0
u327862439,-0.15982831858407082,163,1,31,47,332,0,0
u779091626727763968,0.9729,1,2,1,2,195,0,1
u111197664,-0.9901,1,1,2,9,206,0,0
u19893224,0.63285,3,3,4,3,87,0,1
u4135773976,,0,1,0,1,97,0,0
u115116833,0.0,6,3,0,0,253,0,0
u57814942,-1.0,1,1,0,6,117,0,1
u15483126,-1.0,1,1,1,4,189,0,1
u716697908431577088,-0.9993,1,1,0,0,135,0,0
u1421835080813666306,-0.09723913043478262,28,5,3,181,347,0,1
u1123182063836909568,,0,1,0,0,39,0,0
u1312130142093946881,,1,4,0,75,324,0,1
u981291469251084289,0.5647,2,1,0,18,98,0,0
u980889943378509824,0.0,1,1,0,0,241,0,1
u611986351,-0.0029523809523809602,43,3,5,42,334,0,1
u1223343473161576448,,1,2,0,0,41,0,1
u95218114,-0.23257500000000003,4,4,0,1,171,0,0
u1106152286982688768,-0.468325,4,1,1,10,94,0,1
u22387220,-0.16602631578947372,30,2,19,42,445,0,0
u816066355,-0.59034,8,1,4,4,167,0,1
u2835108226,,0,1,0,0,92,0,0
u5640562,-0.8555,1,1,0,6,128,0,1
u16707004,-0.022705000000000013,47,75,8,31,367,0,1
u1481112912194576385,,0,1,0,0,245,0,0
u1114531592368791552,0.0,2,2,1,1,108,0,1
u825717050538618880,-0.0031611111111111206,22,20,1,46,239,0,0
u708010213438328832,-0.18406666666666668,15,4,4,3,67,0,0
u1158403249,-0.9329666666666667,4,4,0,17,156,0,0
u14180435,,1,3,0,1,130,0,0
u777024108,0.34,4,4,1,5,319,0,0
u1018782811,-1.0,2,3,0,2,163,0,0
u265705962,-0.15761538461538466,18,1,1,13,433,0,1
u1012071,0.09345,6,3,10,20,329,0,0
u1164294529467461633,0.9184,2,3,0,2,188,0,1
u612135517,,0,3,0,7,169,0,0
u51138534,,0,1,0,1,57,0,1
u1069230488,0.17632222222222216,9,10,0,2,173,0,1
u10846402,-0.64495,13,3,7,7,272,0,1
u1276390242,0.985,1,1,0,1,284,0,1
u222393575,0.0,1,1,2,0,90,0,0
